question_id,scene_id,image_path,split,question_type,difficulty,visibility,seabed_texture,ood_axis,length_scale,range_setting_m,meters_per_pixel,question,choice_a,choice_b,choice_c,choice_d,answer_label
q_ac44e784e4d86b,scene_0047,images/scene_0047.png,train,burial_compliance,easy,clear,flat,in_distribution,short_range,38.4,0.075,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,A
q_eab314c5e10e56,scene_0047,images/scene_0047.png,train,intervention_priority,easy,clear,flat,in_distribution,short_range,38.4,0.075,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,A
q_47b2e94c0ab616,scene_0048,images/scene_0048.png,train,exposure_delta_bin,easy,clear,rocky,in_distribution,short_range,38.4,0.075,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,A
q_230d0cb10e0af4,scene_0048,images/scene_0048.png,train,new_risk_sector,easy,clear,rocky,in_distribution,short_range,38.4,0.075,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,A
q_3efbff5b0a869f,scene_0048,images/scene_0048.png,train,new_scar_count,easy,clear,rocky,in_distribution,short_range,38.4,0.075,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_b56af6a2da54a3,scene_0048,images/scene_0048.png,train,new_crossing_threat,easy,clear,rocky,in_distribution,short_range,38.4,0.075,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,C
q_6837e8c7a290cb,scene_0048,images/scene_0048.png,train,burial_compliance,easy,clear,rocky,in_distribution,short_range,38.4,0.075,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,A
q_b58436c23cfd56,scene_0048,images/scene_0048.png,train,intervention_priority,easy,clear,rocky,in_distribution,short_range,38.4,0.075,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_f317e96b7a83db,scene_0049,images/scene_0049.png,train,exposure_delta_bin,medium,clear,rocky,in_distribution,medium_range,51.2,0.1,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,A
q_f48793a59fa2b1,scene_0049,images/scene_0049.png,train,new_risk_sector,medium,clear,rocky,in_distribution,medium_range,51.2,0.1,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,D
q_037ba202ff3eea,scene_0049,images/scene_0049.png,train,new_scar_count,medium,clear,rocky,in_distribution,medium_range,51.2,0.1,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_89626906a736b2,scene_0049,images/scene_0049.png,train,new_crossing_threat,medium,clear,rocky,in_distribution,medium_range,51.2,0.1,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_bce780212d7fac,scene_0049,images/scene_0049.png,train,burial_compliance,medium,clear,rocky,in_distribution,medium_range,51.2,0.1,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,A
q_c085f9be13ee9e,scene_0049,images/scene_0049.png,train,intervention_priority,medium,clear,rocky,in_distribution,medium_range,51.2,0.1,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,A
q_21b8921ceb6901,scene_0050,images/scene_0050.png,train,exposure_delta_bin,medium,speckled,flat,in_distribution,short_range,38.4,0.075,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,B
q_8f6fdda639d422,scene_0050,images/scene_0050.png,train,new_risk_sector,medium,speckled,flat,in_distribution,short_range,38.4,0.075,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,A
q_3dff38cb1e01d9,scene_0050,images/scene_0050.png,train,new_scar_count,medium,speckled,flat,in_distribution,short_range,38.4,0.075,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,B
q_0a25be67f725de,scene_0050,images/scene_0050.png,train,new_crossing_threat,medium,speckled,flat,in_distribution,short_range,38.4,0.075,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_e9387126787427,scene_0050,images/scene_0050.png,train,burial_compliance,medium,speckled,flat,in_distribution,short_range,38.4,0.075,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,B
q_fe53f48f7d0b6e,scene_0050,images/scene_0050.png,train,intervention_priority,medium,speckled,flat,in_distribution,short_range,38.4,0.075,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_04ceb5fc8fde99,scene_0051,images/scene_0051.png,train,exposure_delta_bin,easy,clear,rocky,in_distribution,medium_range,64.0,0.125,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,A
q_a0fad0814b303b,scene_0051,images/scene_0051.png,train,new_risk_sector,easy,clear,rocky,in_distribution,medium_range,64.0,0.125,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,D
q_1bd7d7ba94c006,scene_0051,images/scene_0051.png,train,new_scar_count,easy,clear,rocky,in_distribution,medium_range,64.0,0.125,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_f7b149168d6383,scene_0051,images/scene_0051.png,train,new_crossing_threat,easy,clear,rocky,in_distribution,medium_range,64.0,0.125,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,D
q_e76dbad790ea6c,scene_0051,images/scene_0051.png,train,burial_compliance,easy,clear,rocky,in_distribution,medium_range,64.0,0.125,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,C
q_9c67332f0a9107,scene_0051,images/scene_0051.png,train,intervention_priority,easy,clear,rocky,in_distribution,medium_range,64.0,0.125,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_fa6c1b2a03ee04,scene_0052,images/scene_0052.png,train,exposure_delta_bin,medium,low_gain,flat,in_distribution,short_range,38.4,0.075,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,B
q_4728a059773e11,scene_0052,images/scene_0052.png,train,new_risk_sector,medium,low_gain,flat,in_distribution,short_range,38.4,0.075,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,B
q_198c748f21adc7,scene_0052,images/scene_0052.png,train,new_scar_count,medium,low_gain,flat,in_distribution,short_range,38.4,0.075,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_96e18957cee95c,scene_0052,images/scene_0052.png,train,new_crossing_threat,medium,low_gain,flat,in_distribution,short_range,38.4,0.075,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_73aedc1c8a6482,scene_0052,images/scene_0052.png,train,burial_compliance,medium,low_gain,flat,in_distribution,short_range,38.4,0.075,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,B
q_cbb073da6d0a2a,scene_0052,images/scene_0052.png,train,intervention_priority,medium,low_gain,flat,in_distribution,short_range,38.4,0.075,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,B
q_357f8624c98424,scene_0053,images/scene_0053.png,train,exposure_delta_bin,easy,clear,flat,in_distribution,short_range,38.4,0.075,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,A
q_8da4b7f413f646,scene_0053,images/scene_0053.png,train,new_risk_sector,easy,clear,flat,in_distribution,short_range,38.4,0.075,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,A
q_000333ff36eebb,scene_0053,images/scene_0053.png,train,new_scar_count,easy,clear,flat,in_distribution,short_range,38.4,0.075,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,B
q_bb7e5a4cd3c7ef,scene_0053,images/scene_0053.png,train,new_crossing_threat,easy,clear,flat,in_distribution,short_range,38.4,0.075,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_ff76a4b14c5cfe,scene_0053,images/scene_0053.png,train,burial_compliance,easy,clear,flat,in_distribution,short_range,38.4,0.075,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,B
q_7aac9853828788,scene_0053,images/scene_0053.png,train,intervention_priority,easy,clear,flat,in_distribution,short_range,38.4,0.075,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,B
q_b8f85632eadb8a,scene_0054,images/scene_0054.png,train,exposure_delta_bin,easy,clear,vegetated,in_distribution,short_range,38.4,0.075,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,A
q_d3d6e9ff32c15a,scene_0054,images/scene_0054.png,train,new_risk_sector,easy,clear,vegetated,in_distribution,short_range,38.4,0.075,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,D
q_f36f6377e9f332,scene_0054,images/scene_0054.png,train,new_scar_count,easy,clear,vegetated,in_distribution,short_range,38.4,0.075,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_6e1f5ab85e9178,scene_0054,images/scene_0054.png,train,new_crossing_threat,easy,clear,vegetated,in_distribution,short_range,38.4,0.075,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_1b473733837496,scene_0054,images/scene_0054.png,train,burial_compliance,easy,clear,vegetated,in_distribution,short_range,38.4,0.075,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,A
q_bbaa9b22e5b8cb,scene_0054,images/scene_0054.png,train,intervention_priority,easy,clear,vegetated,in_distribution,short_range,38.4,0.075,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,A
q_c22fd24881a650,scene_0055,images/scene_0055.png,train,exposure_delta_bin,easy,multipath,flat,in_distribution,short_range,38.4,0.075,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,A
